referrer,views_total,views_unique
Google,230,26
github.com,115,23
python.org,95,36
en.m.wikipedia.org,54,23
discuss.python.org,35,7
en.wikipedia.org,34,16
Bing,32,7
teams.microsoft.com,29,3
damn99.com,23,1
chipsec.github.io,17,5
