referrer,views_total,views_unique
Google,13,2
python.org,8,3
edk2.groups.io,7,1
ithelp.ithome.com.tw,4,3
chipsec.github.io,3,2
confluence1.labs.lenovo.com,2,1
github.com,2,1
en.wikipedia.org,1,1
gemini.google.com,1,1
