time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-04 00:00:00+00:00,43,39,36,11
2024-02-05 00:00:00+00:00,67,53,104,18
2024-02-06 00:00:00+00:00,97,60,105,13
2024-02-07 00:00:00+00:00,96,49,83,17
2024-02-08 00:00:00+00:00,95,52,57,18
2024-02-09 00:00:00+00:00,92,46,88,14
2024-02-10 00:00:00+00:00,42,37,27,8
2024-02-11 00:00:00+00:00,70,35,45,8
2024-02-12 00:00:00+00:00,68,45,57,13
2024-02-13 00:00:00+00:00,74,46,49,16
2024-02-14 00:00:00+00:00,74,48,130,25
2024-02-15 00:00:00+00:00,77,51,47,16
2024-02-16 00:00:00+00:00,69,46,24,9
2024-02-17 00:00:00+00:00,48,39,32,7
