referrer,views_total,views_unique
Google,88,22
github.com,83,27
python.org,51,22
statics.teams.cdn.office.net,20,3
chipsec.github.io,9,1
discuss.python.org,8,2
ithelp.ithome.com.tw,5,1
link.csdn.net,3,1
Bing,2,2
