time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-26 00:00:00+00:00,158,154,35,15
2026-07-27 00:00:00+00:00,422,397,17,12
2026-07-28 00:00:00+00:00,186,151,56,14
2026-07-29 00:00:00+00:00,490,420,47,17
2026-07-30 00:00:00+00:00,138,97,43,15
2026-07-31 00:00:00+00:00,111,91,10,9
2026-08-01 00:00:00+00:00,88,82,8,6
2026-08-02 00:00:00+00:00,97,75,10,7
2026-08-03 00:00:00+00:00,253,201,10,10
2026-08-04 00:00:00+00:00,120,102,21,11
2026-08-05 00:00:00+00:00,337,278,25,11
2026-08-06 00:00:00+00:00,231,206,35,13
2026-08-07 00:00:00+00:00,277,253,90,12
2026-08-08 00:00:00+00:00,95,88,11,6
