url_path,views_total,views_unique
/tianocore/edk2-libc,65,50
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,31,26
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,23,19
/tianocore/edk2-libc/issues,15,4
/tianocore/edk2-libc/tree/master/AppPkg,14,9
/tianocore/edk2-libc/releases/tag/v3.6.8.1,10,5
/tianocore/edk2-libc/tree/master/StdLib,9,8
/tianocore/edk2-libc/stargazers,8,8
/tianocore/edk2-libc/tree/master/AppPkg/Applications,8,6
/tianocore/edk2-libc/tree/master,7,6
