referrer,views_total,views_unique
github.com,102,28
Google,72,13
kagi.com,47,1
python.org,36,27
chipsec.github.io,18,4
Bing,3,2
pedro.microchip.com,3,1
discuss.python.org,2,2
duck.ai,2,1
DuckDuckGo,1,1
