referrer,views_total,views_unique
Google,110,19
github.com,95,18
python.org,45,22
en.m.wikipedia.org,21,6
ithelp.ithome.com.tw,20,4
chipsec.github.io,16,5
en.wikipedia.org,11,11
cn.bing.com,11,3
jira.ad.3l.ru,10,1
yandex.ru,10,1
