referrer,views_total,views_unique
Google,426,31
python.org,198,36
github.com,132,23
en.wikipedia.org,84,30
discuss.python.org,35,8
en.m.wikipedia.org,26,11
Bing,13,1
tianocore.org,9,1
bugzilla.tianocore.org,7,2
f990335bdbb4aebc3131-b23f11c2c6da826ceb51b46551bfafdc.ssl.cf2.rackcdn.com,7,1
