url_path,views_total,views_unique
/tianocore/edk2-libc,170,110
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,120,102
/tianocore/edk2-libc/tree/master/StdLib,25,18
/tianocore/edk2-libc/tree/master/AppPkg,23,20
/tianocore/edk2-libc/tree/master,22,14
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,18,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications,18,13
/tianocore/edk2-libc/releases/tag/v3.6.8.1,18,9
/tianocore/edk2-libc/releases,10,6
/tianocore/edk2-libc/pulls,9,2
