referrer,views_total,views_unique
Google,212,26
github.com,105,34
python.org,99,30
en.wikipedia.org,69,22
Bing,54,4
chipsec.github.io,17,5
discuss.python.org,15,3
ithelp.ithome.com.tw,9,1
statics.teams.cdn.office.net,9,1
edk2.groups.io,7,3
