referrer,views_total,views_unique
python.org,92,31
github.com,63,26
Google,38,12
en.wikipedia.org,7,1
chipsec.github.io,5,3
Bing,2,1
edk2.groups.io,1,1
km.xpaas.lenovo.com,1,1
link.csdn.net,1,1
yandex.ru,1,1
