referrer,views_total,views_unique
Google,217,15
python.org,153,37
en.wikipedia.org,104,24
github.com,100,22
cn.bing.com,67,4
en.m.wikipedia.org,59,9
Baidu,54,1
Bing,31,4
discuss.python.org,25,3
confluence.amd.com,6,1
