referrer,views_total,views_unique
github.com,144,40
Google,138,27
python.org,89,43
en.wikipedia.org,29,22
discuss.python.org,25,5
Bing,16,5
statics.teams.cdn.office.net,12,4
cn.bing.com,11,8
chipsec.github.io,6,6
tianocore.org,5,3
