referrer,views_total,views_unique
Google,227,17
python.org,139,30
en.wikipedia.org,67,20
statics.teams.cdn.office.net,40,1
github.com,36,11
en.m.wikipedia.org,25,13
tianocore.org,23,1
Bing,21,2
discuss.python.org,18,3
lab-z.com,15,3
