referrer,views_total,views_unique
Google,219,24
python.org,201,47
github.com,46,14
en.wikipedia.org,43,18
en.m.wikipedia.org,36,7
discuss.python.org,33,4
peps.python.org,14,1
cn.bing.com,13,4
confluence.amd.com,12,2
jira.cpg.dell.com,11,1
