referrer,views_total,views_unique
github.com,126,39
Google,48,18
python.org,32,20
DuckDuckGo,27,1
chipsec.github.io,5,4
teams.public.onecdn.static.microsoft,3,2
Baidu,3,1
com.linkedin.android,1,1
engage.cloud.microsoft,1,1
jira.devtools.intel.com,1,1
