referrer,views_total,views_unique
python.org,131,51
github.com,82,32
Google,66,24
en.wikipedia.org,37,20
cn.bing.com,24,6
damn99.com,20,8
chipsec.github.io,19,6
en.m.wikipedia.org,12,10
ithelp.ithome.com.tw,8,3
DuckDuckGo,7,2
