time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-25 00:00:00+00:00,115,75,105,21
2024-03-26 00:00:00+00:00,185,90,130,19
2024-03-27 00:00:00+00:00,162,101,60,18
2024-03-28 00:00:00+00:00,171,122,32,12
2024-03-29 00:00:00+00:00,87,67,103,16
2024-03-30 00:00:00+00:00,41,37,36,8
2024-03-31 00:00:00+00:00,40,39,23,9
2024-04-01 00:00:00+00:00,69,51,81,17
2024-04-02 00:00:00+00:00,82,54,116,23
2024-04-03 00:00:00+00:00,83,62,251,21
2024-04-04 00:00:00+00:00,157,117,93,15
2024-04-05 00:00:00+00:00,141,80,83,13
2024-04-06 00:00:00+00:00,66,52,38,11
2024-04-07 00:00:00+00:00,64,51,230,20
