url_path,views_total,views_unique
/tianocore/edk2-libc,108,64
/tianocore/edk2-libc/pulls,39,31
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,32,25
/tianocore/edk2-libc/tree/master/AppPkg,22,17
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,19,10
/tianocore/edk2-libc/pull/118,18,6
/tianocore/edk2-libc/issues,16,10
/tianocore/edk2-libc/tree/master,15,8
/tianocore/edk2-libc/pull/122,15,1
/tianocore/edk2-libc/tree/master/AppPkg/Applications,14,11
