referrer,views_total,views_unique
python.org,131,49
Google,117,22
github.com,110,30
Bing,32,1
en.wikipedia.org,31,21
s1monsays.com,25,5
en.m.wikipedia.org,9,5
ithelp.ithome.com.tw,9,4
DuckDuckGo,7,1
cn.bing.com,6,3
