url_path,views_total,views_unique
/tianocore/edk2-libc,144,105
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,91,83
/tianocore/edk2-libc/tree/master/AppPkg,37,22
/tianocore/edk2-libc/tree/master/StdLib,26,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications,25,18
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,24,17
/tianocore/edk2-libc/tree/master,19,15
/tianocore/edk2-libc/releases/tag/v3.6.8.1,19,6
/tianocore/edk2-libc/tree/master/StdLib/LibC,11,6
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,9,7
