url_path,views_total,views_unique
/tianocore/edk2-libc,123,84
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,84,58
/tianocore/edk2-libc/tree/master/StdLib,50,24
/tianocore/edk2-libc/tree/master/AppPkg,44,27
/tianocore/edk2-libc/tree/master/AppPkg/Applications,29,21
/tianocore/edk2-libc/tree/master,27,17
/tianocore/edk2-libc/releases/tag/v3.6.8.1,27,13
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,26,21
/tianocore/edk2-libc/tree/master/StdLib/Include,18,6
/tianocore/edk2-libc/tree/master/StdLib/LibC,16,9
