referrer,views_total,views_unique
python.org,77,22
Google,47,10
tianocore.org,36,1
github.com,31,12
yhpdek548j.feishu.cn,5,2
ithelp.ithome.com.tw,5,1
cn.bing.com,4,3
ya.ru,4,2
chipsec.github.io,4,1
link.csdn.net,3,2
