url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,268,91
/tianocore/edk2-libc/tree/master/StdLib,167,22
/tianocore/edk2-libc,159,77
/tianocore/edk2-libc/tree/master/AppPkg,114,18
/tianocore/edk2-libc/tree/master/AppPkg/Applications,77,13
/tianocore/edk2-libc/tree/master/StdLib/LibC,63,11
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,52,19
/tianocore/edk2-libc/tree/master,43,20
/tianocore/edk2-libc/tree/master/StdLibPrivateInternalFiles,35,8
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Main,30,4
