referrer,views_total,views_unique
Google,106,21
python.org,97,33
chipsec.github.io,78,8
github.com,56,15
Bing,10,6
DuckDuckGo,5,3
blog.csdn.net,3,1
discuss.python.org,3,1
en.wikipedia.org,2,2
link.csdn.net,2,1
