referrer,views_total,views_unique
python.org,107,48
Google,104,22
github.com,62,19
Bing,40,2
discuss.python.org,36,4
en.wikipedia.org,34,21
chipsec.github.io,25,4
en.m.wikipedia.org,16,14
cn.bing.com,16,5
link.csdn.net,12,1
