referrer,views_total,views_unique
github.com,116,26
Google,112,28
en.wikipedia.org,35,16
python.org,29,23
ithelp.ithome.com.tw,24,4
Bing,14,5
DuckDuckGo,13,1
jira.ad.3l.ru,11,1
cn.bing.com,9,4
en.m.wikipedia.org,8,7
