referrer,views_total,views_unique
Google,239,27
python.org,170,39
github.com,110,27
chipsec.github.io,69,11
Bing,63,4
en.wikipedia.org,50,19
en.m.wikipedia.org,21,11
discuss.python.org,12,1
damn99.com,11,2
confluence1.labs.lenovo.com,11,1
