referrer,views_total,views_unique
python.org,249,49
Google,129,19
github.com,102,23
en.wikipedia.org,32,26
Bing,29,6
discuss.python.org,17,3
ithelp.ithome.com.tw,15,2
wiki.ith.intel.com,9,1
cn.bing.com,6,3
link.zhihu.com,6,2
