referrer,views_total,views_unique
Google,100,30
python.org,96,48
github.com,59,29
en.wikipedia.org,38,21
Bing,35,3
edk2.groups.io,26,1
DuckDuckGo,24,2
discuss.python.org,22,6
ithelp.ithome.com.tw,12,3
en.m.wikipedia.org,10,7
