referrer,views_total,views_unique
Google,110,28
github.com,63,22
en.wikipedia.org,41,20
python.org,40,27
ithelp.ithome.com.tw,25,5
Bing,15,6
DuckDuckGo,13,1
jira.ad.3l.ru,11,1
cn.bing.com,10,5
Baidu,8,3
