url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,202,82
/tianocore/edk2-libc,171,73
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,95,21
/tianocore/edk2-libc/tree/master/AppPkg,80,24
/tianocore/edk2-libc/tree/master/AppPkg/Applications,56,15
/tianocore/edk2-libc/tree/master,35,14
/tianocore/edk2-libc/tree/master/.github/workflows,22,1
/tianocore/edk2-libc/tree/master/StdLib,20,7
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/Lib,20,2
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,14,5
