url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,264,99
/tianocore/edk2-libc,170,82
/tianocore/edk2-libc/tree/master/AppPkg,113,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications,99,18
/tianocore/edk2-libc/tree/master/StdLib,93,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,91,17
/tianocore/edk2-libc/tree/master,48,15
/tianocore/edk2-libc/pulls,39,8
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,25,8
/tianocore/edk2-libc/tree/master/StdLibPrivateInternalFiles,21,4
