url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,219,97
/tianocore/edk2-libc,137,74
/tianocore/edk2-libc/tree/master/AppPkg,103,25
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,95,26
/tianocore/edk2-libc/tree/master/StdLib,91,22
/tianocore/edk2-libc/tree/master/AppPkg/Applications,85,21
/tianocore/edk2-libc/tree/master/StdLib/Include,50,8
/tianocore/edk2-libc/tree/master,31,22
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,25,3
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,21,9
