referrer,views_total,views_unique
github.com,280,48
Google,153,21
python.org,95,53
en.wikipedia.org,42,30
Bing,23,3
damn99.com,17,3
DuckDuckGo,16,2
en.m.wikipedia.org,10,9
chipsec.github.io,10,6
Baidu,8,2
