url_path,views_total,views_unique
/tianocore/edk2-libc,199,67
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,105,90
/tianocore/edk2-libc/issues,56,7
/tianocore/edk2-libc/pulls,51,8
/tianocore/edk2-libc/tree/master/StdLib,30,21
/tianocore/edk2-libc/pull/78,27,5
/tianocore/edk2-libc/tree/master,24,17
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,22,9
/tianocore/edk2-libc/issues/80,22,4
/tianocore/edk2-libc/releases/tag/v3.6.8.1,21,8
