url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,210,82
/tianocore/edk2-libc,106,60
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,78,19
/tianocore/edk2-libc/tree/master/AppPkg,64,18
/tianocore/edk2-libc/tree/master/StdLib,53,16
/tianocore/edk2-libc/tree/master/AppPkg/Applications,49,16
/tianocore/edk2-libc/tree/master,35,20
/tianocore/edk2-libc/tree/master/StdLib/LibC,34,11
/tianocore/edk2-libc/tree/master/StdLibPrivateInternalFiles,20,7
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Main/Main.c,18,6
