url_path,views_total,views_unique
/tianocore/edk2-libc,104,65
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,67,56
/tianocore/edk2-libc/tree/master,37,19
/tianocore/edk2-libc/tree/master/AppPkg,31,17
/tianocore/edk2-libc/tree/master/StdLib,27,11
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,25,14
/tianocore/edk2-libc/tree/master/AppPkg/Applications,25,12
/tianocore/edk2-libc/tree/master/StdLib/LibC,16,8
/tianocore/edk2-libc/releases/tag/v3.6.8.1,12,10
/tianocore/edk2-libc/issues,8,5
