referrer,views_total,views_unique
Google,127,32
github.com,115,34
python.org,112,50
en.wikipedia.org,46,25
Bing,38,4
edk2.groups.io,26,1
discuss.python.org,22,6
DuckDuckGo,22,1
en.m.wikipedia.org,12,8
ithelp.ithome.com.tw,12,3
