referrer,views_total,views_unique
python.org,205,43
en.wikipedia.org,134,35
github.com,80,17
Google,60,20
m.blog.naver.com,54,1
Bing,47,3
discuss.python.org,46,3
en.m.wikipedia.org,45,17
cn.bing.com,32,3
chipsec.github.io,29,5
