referrer,views_total,views_unique
Google,224,17
python.org,133,29
en.wikipedia.org,65,19
statics.teams.cdn.office.net,40,1
github.com,37,12
en.m.wikipedia.org,25,13
tianocore.org,23,1
discuss.python.org,18,3
lab-z.com,15,3
Bing,14,1
