referrer,views_total,views_unique
github.com,75,30
Google,38,11
python.org,28,15
uefi.org,12,1
jira.devtools.intel.com,9,1
chipsec.github.io,7,4
discuss.python.org,3,1
s1monsays.com,3,1
Bing,1,1
com.linkedin.android,1,1
