referrer,views_total,views_unique
Google,118,22
python.org,106,40
github.com,74,20
Bing,29,4
cn.bing.com,22,3
wiki.osdev.org,17,1
uefi.org,16,2
wiki.ith.intel.com,10,2
tianocore.org,8,1
discuss.python.org,4,2
