referrer,views_total,views_unique
Google,261,22
python.org,166,47
cn.bing.com,73,3
uefi.org,60,2
en.wikipedia.org,59,23
yandex.ru,50,5
github.com,44,9
Bing,33,3
note.youdao.com,21,1
en.m.wikipedia.org,14,7
