referrer,views_total,views_unique
github.com,173,27
python.org,164,45
Google,123,31
yandex.ru,53,1
en.wikipedia.org,43,25
Bing,18,6
chipsec.github.io,18,3
statics.teams.cdn.office.net,14,2
en.m.wikipedia.org,12,8
edk2.groups.io,7,3
