referrer,views_total,views_unique
python.org,164,54
Google,113,20
github.com,77,23
en.wikipedia.org,45,18
utteranc.es,32,1
discuss.python.org,25,3
Bing,20,3
en.m.wikipedia.org,19,9
confluence1.labs.lenovo.com,16,2
chipsec.github.io,14,4
