referrer,views_total,views_unique
python.org,208,50
Google,167,26
github.com,87,28
en.wikipedia.org,64,19
tianocore.org,47,6
tw.search.yahoo.com,45,1
qualcomm-cdmatech-support.lightning.force.com,33,1
cn.bing.com,31,1
en.m.wikipedia.org,29,9
lab-z.com,23,7
