referrer,views_total,views_unique
github.com,282,33
Google,132,20
python.org,101,59
en.wikipedia.org,33,29
damn99.com,18,4
DuckDuckGo,16,1
en.m.wikipedia.org,11,10
link.csdn.net,10,4
cn.bing.com,9,3
discuss.python.org,7,4
