referrer,views_total,views_unique
python.org,151,42
Google,150,21
github.com,143,20
en.wikipedia.org,109,26
discuss.python.org,54,7
Bing,30,5
en.m.wikipedia.org,17,8
lab-z.com,9,3
tianocore.org,9,1
yiiyee.cn,8,1
