url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,213,83
/tianocore/edk2-libc,139,83
/tianocore/edk2-libc/tree/master/StdLib,90,25
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,74,21
/tianocore/edk2-libc/tree/master/AppPkg,64,20
/tianocore/edk2-libc/tree/master/StdLib/LibC,45,11
/tianocore/edk2-libc/tree/master/AppPkg/Applications,44,16
/tianocore/edk2-libc/tree/master,22,14
/tianocore/edk2-libc/blob/master/Readme.md,17,6
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,15,4
