referrer,views_total,views_unique
Google,176,27
python.org,172,49
github.com,124,27
Bing,116,5
en.wikipedia.org,80,24
discuss.python.org,44,5
DuckDuckGo,27,2
ithelp.ithome.com.tw,18,2
cn.bing.com,17,4
chipsec.github.io,10,3
