referrer,views_total,views_unique
Google,103,16
github.com,86,25
python.org,40,24
Bing,7,1
chipsec.github.io,4,3
doubao.com,3,2
discuss.python.org,3,1
hu.wikipedia.org,3,1
note.youdao.com,2,1
uefi.org,2,1
