referrer,views_total,views_unique
Google,123,25
python.org,115,48
github.com,101,22
Bing,47,4
en.wikipedia.org,45,27
discuss.python.org,39,6
en.m.wikipedia.org,14,12
cn.bing.com,14,3
link.csdn.net,13,2
edk2.groups.io,13,2
