referrer,views_total,views_unique
python.org,150,33
Google,111,24
github.com,109,25
en.wikipedia.org,25,17
yuanbao.tencent.com,14,1
chatgpt.com,13,2
s1monsays.com,12,3
wiki.ith.intel.com,12,2
en.m.wikipedia.org,9,6
cn.bing.com,9,4
