url_path,views_total,views_unique
/tianocore/edk2-libc,163,91
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,85,66
/tianocore/edk2-libc/tree/master/StdLib,48,25
/tianocore/edk2-libc/tree/master,34,19
/tianocore/edk2-libc/tree/master/AppPkg,32,24
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,27,14
/tianocore/edk2-libc/tree/master/AppPkg/Applications,24,20
/tianocore/edk2-libc/issues,17,4
/tianocore/edk2-libc/tree/master/StdLib/LibC,11,8
/tianocore/edk2-libc/releases/tag/v3.6.8.1,8,7
