referrer,views_total,views_unique
github.com,175,17
python.org,149,46
Google,148,19
xiaomi.f.mioffice.cn,107,1
en.wikipedia.org,68,26
chipsec.github.io,30,4
en.m.wikipedia.org,27,11
Bing,25,4
discuss.python.org,25,3
lab-z.com,20,1
