referrer,views_total,views_unique
python.org,211,48
Google,165,15
en.wikipedia.org,108,30
github.com,87,13
tianocore.org,35,3
en.m.wikipedia.org,23,10
edk2.groups.io,17,4
discuss.python.org,12,3
Bing,9,2
lab-z.com,6,2
