url_path,views_total,views_unique
/tianocore/edk2-libc,125,75
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,108,78
/tianocore/edk2-libc/tree/master/StdLib,32,15
/tianocore/edk2-libc/tree/master,26,12
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,22,14
/tianocore/edk2-libc/tree/master/StdLib/LibC,17,6
/tianocore/edk2-libc/tree/master/AppPkg,15,10
/tianocore/edk2-libc/tree/master/AppPkg/Applications,13,9
/tianocore/edk2-libc/commit/27545cb7cf32077331bcac0e008115467f5e4c53,11,8
/tianocore/edk2-libc/tree/master/StdLib/Include,6,3
