referrer,views_total,views_unique
github.com,253,24
Google,220,23
python.org,212,39
Bing,77,6
en.m.wikipedia.org,73,6
en.wikipedia.org,71,27
damn99.com,50,2
yandex.ru,22,2
chipsec.github.io,20,4
cn.bing.com,15,4
