url_path,views_total,views_unique
/tianocore/edk2-libc,103,66
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,96,63
/tianocore/edk2-libc/tree/master/StdLib,33,13
/tianocore/edk2-libc/tree/master,25,14
/tianocore/edk2-libc/tree/master/AppPkg,17,9
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,16,12
/tianocore/edk2-libc/tree/master/AppPkg/Applications,15,8
/tianocore/edk2-libc/tree/master/StdLib/LibC,15,7
/tianocore/edk2-libc/releases/tag/v3.6.8.1,6,4
/tianocore/edk2-libc/tree/master/StdLib/PosixLib,5,2
