time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-18 00:00:00+00:00,18,12,53,22
2024-12-19 00:00:00+00:00,17,15,71,26
2024-12-20 00:00:00+00:00,16,13,112,26
2024-12-21 00:00:00+00:00,12,11,62,14
2024-12-22 00:00:00+00:00,39,7,14,7
2024-12-23 00:00:00+00:00,309,14,40,24
2024-12-24 00:00:00+00:00,12,12,46,16
2024-12-25 00:00:00+00:00,12,11,67,13
2024-12-26 00:00:00+00:00,13,9,45,13
2024-12-27 00:00:00+00:00,13,9,89,15
2024-12-28 00:00:00+00:00,8,6,57,19
2024-12-29 00:00:00+00:00,6,6,43,14
2024-12-30 00:00:00+00:00,13,10,48,14
2024-12-31 00:00:00+00:00,13,8,42,12
