url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,316,113
/tianocore/edk2-libc,104,72
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,101,21
/tianocore/edk2-libc/tree/master/AppPkg,69,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications,60,11
/tianocore/edk2-libc/tree/master/StdLib,45,15
/tianocore/edk2-libc/tree/master,23,16
/tianocore/edk2-libc/tree/master/StdLib/LibC,17,6
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,16,5
/tianocore/edk2-libc/tree/master/StdLib/LibC/Math,16,4
