referrer,views_total,views_unique
Google,226,23
en.wikipedia.org,158,33
python.org,157,37
github.com,153,23
Bing,87,8
edk2.groups.io,63,4
cn.bing.com,61,12
en.m.wikipedia.org,44,18
tianocore.org,34,1
doomworld.com,18,1
